Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 536",5.877180051072e-02,4.227755997848e-02,1.240223865985e-02,6.069855163364e-02,5.183062136326e-02,1.390319389015e-02,1.926751122918e-03,9.553061384782e-03,1.500955230296e-03
"                 537",5.865200650465e-02,4.220896629688e-02,1.214572257989e-02,6.006981163713e-02,5.218044616453e-02,1.251768633635e-02,1.417805132477e-03,9.971479867649e-03,3.719637564553e-04
"                 538",5.842619922374e-02,4.217875986520e-02,1.206139918814e-02,5.975680863561e-02,5.244579389434e-02,1.327112413890e-02,1.330609411869e-03,1.026703402914e-02,1.209724950756e-03
"                 539",5.825851373175e-02,4.214188940166e-02,1.207541570130e-02,5.987335193477e-02,5.223427273824e-02,1.423791174113e-02,1.614838203019e-03,1.009238333659e-02,2.162496039829e-03
"                 540",5.817228098701e-02,4.207707734917e-02,1.220810366326e-02,5.952586305995e-02,5.229928954894e-02,1.182684821588e-02,1.353582072938e-03,1.022221219977e-02,-3.812554473809e-04
"                 541",5.811657544350e-02,4.205187021928e-02,1.227030424260e-02,6.043769254771e-02,5.323472590895e-02,1.259659604765e-02,2.321117104210e-03,1.118285568967e-02,3.262918050547e-04
"                 542",5.807848570876e-02,4.204015480812e-02,1.219233017609e-02,5.966739385196e-02,5.186928534231e-02,1.322297270137e-02,1.588908143195e-03,9.829130534185e-03,1.030642525286e-03
"                 543",5.805421810750e-02,4.206967101834e-02,1.204144721799e-02,5.967706809905e-02,5.183141522687e-02,1.250768450931e-02,1.622849991551e-03,9.761744208534e-03,4.662372913184e-04
"                 544",5.800918207321e-02,4.209581335716e-02,1.202556253807e-02,5.976414407589e-02,5.196417930788e-02,1.207874651114e-02,1.754962002682e-03,9.868365950727e-03,5.318397307151e-05
"                 545",5.796003809952e-02,4.209502551597e-02,1.217238027170e-02,5.940758053735e-02,5.319694503179e-02,1.412606453374e-02,1.447542437829e-03,1.110191951582e-02,1.953684262038e-03
"                 546",5.788601523727e-02,4.205085896574e-02,1.237729774267e-02,5.961156197577e-02,5.264867022178e-02,1.210463879005e-02,1.725546738503e-03,1.059781125604e-02,-2.726589526158e-04
"                 547",5.781502882746e-02,4.200298292831e-02,1.268207065722e-02,5.970572226590e-02,5.146128886691e-02,1.411486662816e-02,1.890693438432e-03,9.458305938601e-03,1.432795970937e-03
"                 548",5.769545796510e-02,4.196464001111e-02,1.292559885407e-02,6.000942251787e-02,5.132768561866e-02,1.446351661867e-02,2.313964552770e-03,9.363045607550e-03,1.537917764609e-03
"                 549",5.757394193221e-02,4.195920037129e-02,1.309692960147e-02,5.927079140747e-02,5.259817815767e-02,1.342915935427e-02,1.696849475262e-03,1.063897778638e-02,3.322297528070e-04
"                 550",5.744603399810e-02,4.198025753569e-02,1.319178504420e-02,5.940562574724e-02,5.402900463743e-02,1.361946590519e-02,1.959591749141e-03,1.204874710174e-02,4.276808609893e-04
"                 551",5.737921828091e-02,4.199071645767e-02,1.326891821439e-02,5.933379595568e-02,5.326879027727e-02,1.284706360588e-02,1.954577674768e-03,1.127807381960e-02,-4.218546085114e-04
"                 552",5.733241364302e-02,4.196182762448e-02,1.342374932046e-02,5.919647414137e-02,5.259528923511e-02,1.444917393146e-02,1.864060498350e-03,1.063346161063e-02,1.025424611008e-03
"                 553",5.731950010208e-02,4.192172104222e-02,1.381924918484e-02,5.921863533668e-02,5.179401993331e-02,1.399979294016e-02,1.899135234597e-03,9.872298891086e-03,1.805437553224e-04
"                 554",5.731875179044e-02,4.184074401842e-02,1.426863096537e-02,5.911610221744e-02,5.281145802748e-02,1.519727452834e-02,1.797350427003e-03,1.097071400906e-02,9.286435629673e-04
"                 555",5.730786685511e-02,4.176725355019e-02,1.469860809200e-02,5.875842435438e-02,5.307569442611e-02,1.562806316132e-02,1.450557499273e-03,1.130844087592e-02,9.294550693177e-04
"                 556",5.728050723948e-02,4.173415066514e-02,1.521513534852e-02,5.898440615498e-02,5.135040692149e-02,1.522286238534e-02,1.703898915495e-03,9.616256256352e-03,7.727036817915e-06
"                 557",5.721810585478e-02,4.169113935026e-02,1.551118976624e-02,5.869620502288e-02,5.198506468346e-02,1.661975378179e-02,1.478099168093e-03,1.029392533321e-02,1.108564015549e-03
"                 558",5.711113893384e-02,4.164485399346e-02,1.573395358592e-02,5.835108368864e-02,5.315453287158e-02,1.730807252370e-02,1.239944754798e-03,1.150967887812e-02,1.574118937786e-03
"                 559",5.703019495343e-02,4.162703605353e-02,1.609919444305e-02,5.829727587301e-02,5.502001023245e-02,1.516089598287e-02,1.267080919582e-03,1.339297417891e-02,-9.382984601816e-04
"                 560",5.698930729187e-02,4.158443255966e-02,1.646869140189e-02,5.861339670596e-02,5.041838477089e-02,1.775820514156e-02,1.624089414088e-03,8.833952211229e-03,1.289513739679e-03
"                 561",5.700749509971e-02,4.155753023748e-02,1.689622034455e-02,5.869331977462e-02,5.243564552536e-02,1.717668535417e-02,1.685824674914e-03,1.087811528788e-02,2.804650096192e-04
"                 562",5.712141647346e-02,4.159855133149e-02,1.735334889898e-02,5.877642443505e-02,5.189838050373e-02,1.859301850517e-02,1.655007961594e-03,1.029982917224e-02,1.239669606190e-03
"                 563",5.719455768913e-02,4.164957552678e-02,1.754507066667e-02,5.879554807134e-02,4.941466473168e-02,1.890482354125e-02,1.600990382207e-03,7.765089204906e-03,1.359752874579e-03
"                 564",5.723963094443e-02,4.168134706956e-02,1.753299886406e-02,5.903854209197e-02,5.351916453485e-02,1.835219162508e-02,1.798911147543e-03,1.183781746529e-02,8.191927610214e-04
"                 565",5.728550611984e-02,4.172930068385e-02,1.755555606888e-02,5.901776225455e-02,5.339543031949e-02,1.808381354730e-02,1.732256134712e-03,1.166612963564e-02,5.282574784114e-04
"                 566",5.734100471043e-02,4.174154217260e-02,1.749763059470e-02,5.965037856521e-02,5.176570010221e-02,1.885734233821e-02,2.309373854771e-03,1.002415792961e-02,1.359711743507e-03
"                 567",5.744504639383e-02,4.174370395248e-02,1.742558973429e-02,5.916375246313e-02,5.451905580554e-02,1.869156661580e-02,1.718706069301e-03,1.277535185306e-02,1.265976881513e-03
"                 568",5.758498308484e-02,4.177967655381e-02,1.749104601336e-02,5.923922269435e-02,5.082648053722e-02,1.836734412619e-02,1.654239609504e-03,9.046803983409e-03,8.762981128346e-04
"                 569",5.779033327804e-02,4.181509895404e-02,1.754176472034e-02,5.987313342213e-02,5.112203921847e-02,1.931474325522e-02,2.082800144090e-03,9.306940264427e-03,1.772978534875e-03
"                 570",5.805900682979e-02,4.184846703092e-02,1.749664026089e-02,5.960516625996e-02,4.927454669702e-02,1.831274470206e-02,1.546159430173e-03,7.426079666093e-03,8.161044411729e-04
"                 571",5.833689502364e-02,4.192076124435e-02,1.737724328432e-02,6.013903529209e-02,5.268756452050e-02,1.899741309119e-02,1.802140268442e-03,1.076680327615e-02,1.620169806872e-03
"                 572",5.860136610566e-02,4.199429336412e-02,1.718291481401e-02,6.042959291759e-02,5.142376224083e-02,1.697780680543e-02,1.828226811929e-03,9.429468876705e-03,-2.051080085822e-04
"                 573",5.882692580077e-02,4.206981455547e-02,1.701271033462e-02,6.044797491668e-02,5.408117533474e-02,1.816016804935e-02,1.621049115912e-03,1.201136077927e-02,1.147457714730e-03
"                 574",5.898678590072e-02,4.215692003921e-02,1.693790472298e-02,6.084494586353e-02,5.308626266481e-02,1.768287450353e-02,1.858159962804e-03,1.092934262559e-02,7.449697805482e-04
"                 575",5.918935385685e-02,4.223826553828e-02,1.682324537281e-02,6.093149971137e-02,5.304121229227e-02,1.733943256933e-02,1.742145854520e-03,1.080294675399e-02,5.161871965140e-04
"                 576",5.944260140927e-02,4.231289975737e-02,1.660837941082e-02,6.121286011438e-02,5.676871826140e-02,1.715380365246e-02,1.770258705106e-03,1.445581850403e-02,5.454242416348e-04
"                 577",5.969291482703e-02,4.241465739970e-02,1.630703559765e-02,6.113990610084e-02,5.374821477474e-02,1.767247392825e-02,1.446991273816e-03,1.133355737505e-02,1.365438330601e-03
"                 578",5.990301644980e-02,4.251788544923e-02,1.600047572453e-02,6.165352174938e-02,5.532579680794e-02,1.680825800998e-02,1.750505299581e-03,1.280791135872e-02,8.077822854497e-04
"                 579",6.005507157491e-02,4.261223736181e-02,1.575344924054e-02,6.155866496360e-02,5.139079712471e-02,1.702512133564e-02,1.503593388693e-03,8.778559762908e-03,1.271672095093e-03
"                 580",6.015852856687e-02,4.268481355890e-02,1.560429593173e-02,6.160828328849e-02,5.347180722580e-02,1.739646296661e-02,1.449754721613e-03,1.078699366690e-02,1.792167034882e-03
"                 581",6.025412345346e-02,4.271923768181e-02,1.545788043319e-02,6.194918587949e-02,5.234717874153e-02,1.564377286037e-02,1.695062426031e-03,9.627941059721e-03,1.858924271759e-04
"                 582",6.033345662303e-02,4.274255060428e-02,1.519672742875e-02,6.200731261082e-02,5.313286578003e-02,1.653700844048e-02,1.673855987787e-03,1.039031517576e-02,1.340281011735e-03
"                 583",6.042842416286e-02,4.277956617250e-02,1.497090910428e-02,6.208004903507e-02,5.320877304079e-02,1.635525028129e-02,1.651624872210e-03,1.042920686828e-02,1.384341177006e-03
"                 584",6.051447586558e-02,4.282459168794e-02,1.486689670489e-02,6.221705901084e-02,5.159927608621e-02,1.450076324806e-02,1.702583145265e-03,8.774684398274e-03,-3.661334568286e-04
"                 585",6.052315067295e-02,4.286832056009e-02,1.482486756802e-02,6.216300370847e-02,5.342266893406e-02,1.584446332995e-02,1.639853035513e-03,1.055434837396e-02,1.019595761936e-03
"                 586",6.050598719718e-02,4.290437209680e-02,1.485085155303e-02,6.283469091021e-02,5.372261917838e-02,1.642450309756e-02,2.328703713027e-03,1.081824708158e-02,1.573651544529e-03
"                 587",6.044909915792e-02,4.292798547394e-02,1.473343548885e-02,6.219157399054e-02,5.545711404389e-02,1.714416880180e-02,1.742474832616e-03,1.252912856995e-02,2.410733312956e-03
"                 588",6.024911653349e-02,4.294366999269e-02,1.447139134844e-02,6.272114132543e-02,5.290933995879e-02,1.680862177476e-02,2.472024791945e-03,9.965669966095e-03,2.337230426325e-03
"                 589",6.009436544266e-02,4.297523338123e-02,1.440194772631e-02,6.198122740841e-02,5.278074437599e-02,1.513632244319e-02,1.886861965756e-03,9.805510994765e-03,7.343747168805e-04
"                 590",5.997290554163e-02,4.297140750158e-02,1.437986566678e-02,6.170645244857e-02,5.286513622386e-02,1.555191620183e-02,1.733546906944e-03,9.893728722281e-03,1.172050535051e-03
"                 591",5.989201733878e-02,4.298127984107e-02,1.443193854873e-02,6.145368712733e-02,5.400197322730e-02,1.415172513549e-02,1.561669788544e-03,1.102069338622e-02,-2.802134132353e-04
"                 592",5.970878140612e-02,4.304106356659e-02,1.438809542950e-02,6.113182152953e-02,5.480634490039e-02,1.469106947817e-02,1.423040123410e-03,1.176528133380e-02,3.029740486695e-04
"                 593",5.947652972437e-02,4.310368619510e-02,1.425146012661e-02,6.123846847532e-02,5.512589561866e-02,1.545570599406e-02,1.761938750944e-03,1.202220942356e-02,1.204245867451e-03
"                 594",5.922618993216e-02,4.314664993788e-02,1.418081359976e-02,6.125757242007e-02,5.481846779022e-02,1.546270244759e-02,2.031382487903e-03,1.167181785234e-02,1.281888847828e-03
"                 595",5.893593034965e-02,4.317537255773e-02,1.420442792804e-02,6.089796238509e-02,5.560586300081e-02,1.491846710643e-02,1.962032035432e-03,1.243049044308e-02,7.140391783882e-04
"                 596",5.872387132192e-02,4.317111784311e-02,1.419974371991e-02,6.031914066437e-02,5.675841422630e-02,1.483642985728e-02,1.595269342453e-03,1.358729638319e-02,6.366861373689e-04
"                 597",5.858340039354e-02,4.316025990462e-02,1.416469214922e-02,6.019399719296e-02,5.413138450478e-02,1.392078598729e-02,1.610596799421e-03,1.097112460015e-02,-2.439061619340e-04
"                 598",5.846762617655e-02,4.316530770106e-02,1.417008121874e-02,6.014522577069e-02,5.536765837293e-02,1.432531775435e-02,1.677599594132e-03,1.220235067186e-02,1.552365356111e-04
"                 599",5.840956255764e-02,4.315701199397e-02,1.422623092422e-02,6.071055933964e-02,5.261847530109e-02,1.407151599621e-02,2.300996782000e-03,9.461463307123e-03,-1.547149280165e-04
"                 600",5.831572895627e-02,4.313015765113e-02,1.428198355190e-02,6.066556461950e-02,5.552317866941e-02,1.428117383379e-02,2.349835663225e-03,1.239302101828e-02,-8.097181043802e-07
"                 601",5.821257834072e-02,4.311573612651e-02,1.447528095986e-02,6.047881787149e-02,5.699919252088e-02,1.517795316325e-02,2.266239530763e-03,1.388345639437e-02,7.026722033890e-04
"                 602",5.818373220901e-02,4.309911776131e-02,1.469697814908e-02,6.057694570488e-02,5.593340995361e-02,1.514833566730e-02,2.393213495866e-03,1.283429219230e-02,4.513575182243e-04
"                 603",5.822156457140e-02,4.304893382199e-02,1.497837142597e-02,6.002711716396e-02,5.322381050462e-02,1.355805663819e-02,1.805552592568e-03,1.017487668262e-02,-1.420314787772e-03
"                 604",5.825078339979e-02,4.300592550339e-02,1.527309743983e-02,5.986409575939e-02,5.492657452355e-02,1.531451234972e-02,1.613312359597e-03,1.192064902016e-02,4.141490989744e-05
"                 605",5.825146439247e-02,4.293846934459e-02,1.547098309039e-02,6.014309892329e-02,5.369676769189e-02,1.635424667409e-02,1.891634530818e-03,1.075829834730e-02,8.832635837034e-04
"                 606",5.825792909543e-02,4.286558325014e-02,1.562836956387e-02,5.996505564655e-02,5.259960362201e-02,1.574726420943e-02,1.707126551114e-03,9.734020371862e-03,1.188946455572e-04
"                 607",5.825467321024e-02,4.279871649323e-02,1.581593510672e-02,5.997513046631e-02,5.340789606181e-02,1.668509871647e-02,1.720457256074e-03,1.060917956859e-02,8.691636097497e-04
"                 608",5.833703777453e-02,4.273612855191e-02,1.609036226127e-02,5.983556161405e-02,5.384011399829e-02,1.714054491499e-02,1.498523839526e-03,1.110398544638e-02,1.050182653722e-03
"                 609",5.851400627795e-02,4.267797889765e-02,1.651069490601e-02,6.007902485225e-02,5.290108339227e-02,1.718015500356e-02,1.565018574296e-03,1.022310449462e-02,6.694600975502e-04
"                 610",5.862172131730e-02,4.265433270941e-02,1.693612872164e-02,6.050651694879e-02,5.255226589845e-02,1.670267329554e-02,1.884795631483e-03,9.897933189040e-03,-2.334554261020e-04
"                 611",5.866416448148e-02,4.264128998761e-02,1.715085368818e-02,6.027732717991e-02,5.262890807716e-02,1.738349974847e-02,1.613162698422e-03,9.987618089553e-03,2.326460602905e-04
"                 612",5.872109794169e-02,4.263641793867e-02,1.722481052103e-02,6.136719967811e-02,5.365521244541e-02,1.772125108047e-02,2.646101736423e-03,1.101879450674e-02,4.964405594427e-04
"                 613",5.886914271596e-02,4.263397255877e-02,1.743763769786e-02,6.085643286597e-02,5.379679818648e-02,1.903787958283e-02,1.987290150015e-03,1.116282562771e-02,1.600241884978e-03
"                 614",5.900147007580e-02,4.259429316675e-02,1.764322490515e-02,6.109960350384e-02,5.534917341326e-02,1.872830567263e-02,2.098133428037e-03,1.275488024651e-02,1.085080767474e-03
"                 615",5.915774651669e-02,4.253521321812e-02,1.785725554750e-02,6.068267377218e-02,5.658269542348e-02,1.853793844364e-02,1.524927255494e-03,1.404748220536e-02,6.806828961366e-04
"                 616",5.923397723687e-02,4.249742931432e-02,1.797760698798e-02,6.081409344205e-02,5.566732511800e-02,1.906146891480e-02,1.580116205174e-03,1.316989580368e-02,1.083861926821e-03
"                 617",5.929759938898e-02,4.245680767848e-02,1.799497142583e-02,6.084300201340e-02,5.472805209645e-02,1.826437834460e-02,1.545402624421e-03,1.227124441797e-02,2.694069187706e-04
"                 618",5.933802960771e-02,4.241550954872e-02,1.785412126649e-02,6.100964786726e-02,5.379487699099e-02,1.718763967651e-02,1.671618259551e-03,1.137936744227e-02,-6.664815899837e-04
"                 619",5.932250290096e-02,4.242173612476e-02,1.764975545457e-02,6.080748056135e-02,5.530609051071e-02,1.794068974540e-02,1.484977660390e-03,1.288435438595e-02,2.909342908318e-04
"                 620",5.934074903449e-02,4.242827709484e-02,1.737194521530e-02,6.151048576199e-02,5.489390119768e-02,1.852815922849e-02,2.169736727502e-03,1.246562410284e-02,1.156214013186e-03
"                 621",5.934957978906e-02,4.242143100412e-02,1.714044392127e-02,6.119263229179e-02,5.334026452190e-02,1.717586835764e-02,1.843052502728e-03,1.091883351778e-02,3.542443636758e-05
"                 622",5.936149309875e-02,4.242281015317e-02,1.697165788838e-02,6.091666389843e-02,5.522818036609e-02,1.666879634622e-02,1.555170799680e-03,1.280537021292e-02,-3.028615421609e-04
"                 623",5.930881876208e-02,4.240619594262e-02,1.663694821025e-02,6.026257618883e-02,5.321440799746e-02,1.694364896699e-02,9.537574267495e-04,1.080821205484e-02,3.067007567413e-04
"                 624",5.922350115472e-02,4.239343792449e-02,1.609971989986e-02,6.054243056476e-02,5.383460941000e-02,1.630407975987e-02,1.318929410041e-03,1.144117148550e-02,2.043598600127e-04
"                 625",5.914001948362e-02,4.240944056646e-02,1.564020603940e-02,6.068043341665e-02,5.298157144007e-02,1.607438891496e-02,1.540413933022e-03,1.057213087361e-02,4.341828755616e-04
"                 626",5.911884142203e-02,4.242559618304e-02,1.516814124144e-02,6.082664748658e-02,5.371050700183e-02,1.553901279498e-02,1.707806064549e-03,1.128491081879e-02,3.708715535410e-04
"                 627",5.910202224888e-02,4.242672128435e-02,1.468866853677e-02,6.074622859365e-02,5.313293591299e-02,1.520002538424e-02,1.644206344764e-03,1.070621462863e-02,5.113568474708e-04
"                 628",5.906588648108e-02,4.242363992351e-02,1.437777791342e-02,6.094705314586e-02,5.130532559281e-02,1.445353362404e-02,1.881166664774e-03,8.881685669299e-03,7.575571062065e-05
"                 629",5.897096901256e-02,4.241824485470e-02,1.403024175621e-02,6.069443202574e-02,5.397454682379e-02,1.422538714322e-02,1.723463013174e-03,1.155630196909e-02,1.951453870116e-04
"                 630",5.881804974475e-02,4.242433672519e-02,1.351751443450e-02,6.120045889734e-02,5.030585989446e-02,1.533352219323e-02,2.382409152594e-03,7.881523169276e-03,1.816007758733e-03
"                 631",5.868069489490e-02,4.246310285184e-02,1.308805261997e-02,6.024818864178e-02,5.431575440917e-02,1.414298006104e-02,1.567493746880e-03,1.185265155733e-02,1.054927441071e-03
"                 632",5.859302483014e-02,4.247325915350e-02,1.266504247302e-02,6.029096716819e-02,5.455881164450e-02,1.390255103618e-02,1.697942338052e-03,1.208555249100e-02,1.237508563158e-03
"                 633",5.851220528954e-02,4.247074691136e-02,1.231279471772e-02,5.986229444575e-02,5.458414802365e-02,1.347877836776e-02,1.350089156205e-03,1.211340111230e-02,1.165983650036e-03
"                 634",5.832492346151e-02,4.248525783682e-02,1.212872480512e-02,5.998453878182e-02,5.455877598657e-02,1.250129952637e-02,1.659615320313e-03,1.207351814975e-02,3.725747212443e-04
"                 635",5.812647441424e-02,4.246886494262e-02,1.199918100321e-02,6.032842087792e-02,5.444987177163e-02,1.044155929403e-02,2.201946463683e-03,1.198100682901e-02,-1.557621709186e-03
"                 636",5.794478462538e-02,4.242348449645e-02,1.176819620960e-02,5.979801431524e-02,5.482013844380e-02,1.250274995739e-02,1.853229689861e-03,1.239665394734e-02,7.345537477875e-04
"                 637",5.781882576294e-02,4.238844020813e-02,1.176004559893e-02,6.028317846143e-02,5.484126757874e-02,1.260753157406e-02,2.464352698485e-03,1.245282737061e-02,8.474859751296e-04
"                 638",5.770716813600e-02,4.236868165490e-02,1.172487732499e-02,5.910110247941e-02,5.347157271857e-02,1.262426894241e-02,1.393934343409e-03,1.110289106367e-02,8.993916174238e-04
"                 639",5.759508385330e-02,4.236850303463e-02,1.172732745846e-02,5.909139185451e-02,5.401966084717e-02,1.299170996940e-02,1.496308001205e-03,1.165115781254e-02,1.264382510940e-03
"                 640",5.748853415731e-02,4.239342393669e-02,1.184572628919e-02,6.016101303964e-02,5.354267692766e-02,1.166141782623e-02,2.672478882338e-03,1.114925299097e-02,-1.843084629555e-04
"                 641",5.736126368851e-02,4.239506067028e-02,1.189945561271e-02,5.933839957624e-02,5.633716282060e-02,1.179445374985e-02,1.977135887722e-03,1.394210215032e-02,-1.050018628584e-04
"                 642",5.723391063773e-02,4.237475091056e-02,1.192543584361e-02,5.892090979005e-02,5.293680039074e-02,1.250565657643e-02,1.686999152319e-03,1.056204948018e-02,5.802207328192e-04
"                 643",5.711285413267e-02,4.234722751693e-02,1.213388013566e-02,5.928010256166e-02,5.194013250300e-02,1.258936983783e-02,2.167248428992e-03,9.592904986070e-03,4.554897021693e-04
"                 644",5.700098303434e-02,4.230578544784e-02,1.241975153194e-02,5.854789746670e-02,5.359751871478e-02,1.306602346951e-02,1.546914432368e-03,1.129173326694e-02,6.462719375722e-04
