Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                1000",1.521431343459e-03,-1.842070926266e-03,9.145750510485e-04,1.180833803487e-03,-1.971115182146e-03,1.050991972335e-03,-3.405975399716e-04,-1.290442558804e-04,1.364169212866e-04
"                1001",1.462904110007e-03,-1.841330528994e-03,9.350152784330e-04,1.167826271079e-03,-1.910774872415e-03,1.065166359878e-03,-2.950778389281e-04,-6.944434342046e-05,1.301510814453e-04
"                1002",1.463202583547e-03,-1.843464556784e-03,9.735830974207e-04,1.215888258197e-03,-1.928326623981e-03,1.094662656255e-03,-2.473143253500e-04,-8.486206719685e-05,1.210795588343e-04
"                1003",1.423940442555e-03,-1.844042129940e-03,1.040998227970e-03,1.227411948664e-03,-1.883004564037e-03,1.216145962273e-03,-1.965284938908e-04,-3.896243409716e-05,1.751477343028e-04
"                1004",1.361127390628e-03,-1.837610275881e-03,1.112316508284e-03,1.132974812095e-03,-1.914278733958e-03,1.251447504553e-03,-2.281525785325e-04,-7.666845807692e-05,1.391309962691e-04
"                1005",1.249809526064e-03,-1.818366915640e-03,1.185733375012e-03,1.001093119767e-03,-1.938488374437e-03,1.273230880513e-03,-2.487164062964e-04,-1.201214587971e-04,8.749750550064e-05
"                1006",1.223141815840e-03,-1.816562441729e-03,1.261548038450e-03,9.462404784024e-04,-1.896452614140e-03,1.395923314277e-03,-2.769013374373e-04,-7.989017241147e-05,1.343752758264e-04
"                1007",1.172905643446e-03,-1.813524281354e-03,1.336663824137e-03,9.056100553242e-04,-1.885575321657e-03,1.407779672831e-03,-2.672955881214e-04,-7.205104030299e-05,7.111584869433e-05
"                1008",1.119646114995e-03,-1.807709802073e-03,1.413117205383e-03,1.004684721929e-03,-1.835223776230e-03,1.417910605213e-03,-1.149613930657e-04,-2.751397415684e-05,4.793399829578e-06
"                1009",1.149630602838e-03,-1.802009028710e-03,1.493778537057e-03,1.012471820572e-03,-1.865698838047e-03,1.599716636726e-03,-1.371587822666e-04,-6.368980933755e-05,1.059380996685e-04
"                1010",1.181625782325e-03,-1.791549229633e-03,1.584717869106e-03,9.751446734952e-04,-1.820701507637e-03,1.641431528098e-03,-2.064811088298e-04,-2.915227800438e-05,5.671365899266e-05
"                1011",1.088465390230e-03,-1.771076037637e-03,1.677343480211e-03,8.914322895903e-04,-1.892375986779e-03,1.611992227657e-03,-1.970331006393e-04,-1.212999491426e-04,-6.535125255439e-05
"                1012",1.067820479146e-03,-1.770295931172e-03,1.762400811348e-03,9.121361619491e-04,-1.837560295940e-03,1.768837886785e-03,-1.556843171974e-04,-6.726436476895e-05,6.437075437775e-06
"                1013",1.003572089757e-03,-1.767810358612e-03,1.833002645205e-03,9.913869403871e-04,-1.810888058700e-03,1.767122105184e-03,-1.218514937007e-05,-4.307770008780e-05,-6.588054002092e-05
"                1014",9.644444088116e-04,-1.766419541086e-03,1.899217253039e-03,7.949829674450e-04,-1.825505398794e-03,1.824813902865e-03,-1.694614413666e-04,-5.908585770870e-05,-7.440335017429e-05
"                1015",9.290989094259e-04,-1.765811204956e-03,1.951847485086e-03,7.363698549304e-04,-1.807767521893e-03,1.933641742012e-03,-1.927290544955e-04,-4.195631693745e-05,-1.820574307417e-05
"                1016",9.215325429078e-04,-1.766653663809e-03,2.004171756947e-03,6.551636712596e-04,-1.815381584430e-03,2.066443413430e-03,-2.663688716482e-04,-4.872792062058e-05,6.227165648290e-05
"                1017",7.807906634774e-04,-1.751745068321e-03,2.081140443888e-03,6.369470357083e-04,-1.847428162608e-03,1.859069450235e-03,-1.438436277691e-04,-9.568309428690e-05,-2.220709936530e-04
"                1018",6.997575319697e-04,-1.755083526790e-03,2.150728659065e-03,6.488149481223e-04,-1.791718749963e-03,2.069564055786e-03,-5.094258384746e-05,-3.663522317306e-05,-8.116460327866e-05
"                1019",6.410389469496e-04,-1.754304998861e-03,2.211905689654e-03,5.250578216064e-04,-1.801965421985e-03,2.231368962665e-03,-1.159811253432e-04,-4.766042312393e-05,1.946327301138e-05
"                1020",5.996496822557e-04,-1.752503531541e-03,2.252844116089e-03,3.922449871567e-04,-1.775058209289e-03,2.268743530288e-03,-2.074046950990e-04,-2.255467774825e-05,1.589941419842e-05
"                1021",5.957199150828e-04,-1.754334808257e-03,2.281074770680e-03,5.586909357025e-04,-1.774558416348e-03,2.264079680656e-03,-3.702897938034e-05,-2.022360809052e-05,-1.699509002488e-05
"                1022",5.917244259111e-04,-1.755291566120e-03,2.286085062355e-03,5.282917642908e-04,-1.787861960942e-03,2.296216566382e-03,-6.343266162025e-05,-3.257039482231e-05,1.013150402769e-05
"                1023",5.311778899545e-04,-1.743377554393e-03,2.292532742887e-03,4.112433457772e-04,-1.797401670445e-03,2.241366412690e-03,-1.199345441773e-04,-5.402411605166e-05,-5.116633019694e-05
"                1024",5.795748975634e-04,-1.744126944418e-03,2.288613878294e-03,5.053371001083e-04,-1.762009321819e-03,2.262714327263e-03,-7.423779745513e-05,-1.788237740151e-05,-2.589955103184e-05
"                1025",6.368909817594e-04,-1.738386818034e-03,2.282176057317e-03,4.842590712660e-04,-1.780404602996e-03,2.277943430359e-03,-1.526319104934e-04,-4.201778496230e-05,-4.232626958831e-06
"                1026",6.980982791543e-04,-1.736192096866e-03,2.260084994239e-03,4.932500722963e-04,-1.772765427024e-03,2.323721441194e-03,-2.048482068579e-04,-3.657333015825e-05,6.363644695425e-05
"                1027",7.553482493122e-04,-1.733103458877e-03,2.247734067930e-03,5.690474993724e-04,-1.752205569705e-03,2.198918555324e-03,-1.863007499398e-04,-1.910211082722e-05,-4.881551260584e-05
"                1028",8.118066418296e-04,-1.730475597343e-03,2.223852059049e-03,6.309199030687e-04,-1.761646287785e-03,2.320564726247e-03,-1.808867387609e-04,-3.117069044139e-05,9.671266719792e-05
"                1029",8.082369478228e-04,-1.713551835931e-03,2.200177021192e-03,4.422366178995e-04,-1.804854316316e-03,2.074962698611e-03,-3.660003299232e-04,-9.130248038481e-05,-1.252143225809e-04
"                1030",8.569591772980e-04,-1.715219097871e-03,2.165045005204e-03,6.994726710691e-04,-1.766545238943e-03,2.099164046874e-03,-1.574865062289e-04,-5.132614107274e-05,-6.588095832973e-05
"                1031",8.796887144185e-04,-1.714132340832e-03,2.137564542404e-03,7.296582204583e-04,-1.741595563596e-03,2.120837500905e-03,-1.500304939603e-04,-2.746322276414e-05,-1.672704149852e-05
"                1032",9.122499868149e-04,-1.710542394469e-03,2.088048816120e-03,7.977312952745e-04,-1.729305360557e-03,2.101605897006e-03,-1.145186915404e-04,-1.876296608755e-05,1.355708088599e-05
"                1033",9.484264406383e-04,-1.708456130952e-03,2.031908209935e-03,7.879257250797e-04,-1.742593071528e-03,2.085370918755e-03,-1.605007155586e-04,-3.413694057603e-05,5.346270882031e-05
"                1034",9.905506188512e-04,-1.708873030929e-03,1.972910853813e-03,7.868634133776e-04,-1.724505031664e-03,2.044625677051e-03,-2.036872054736e-04,-1.563200073497e-05,7.171482323719e-05
"                1035",9.355576578518e-04,-1.699753844196e-03,1.911960324712e-03,7.157086646600e-04,-1.689056904531e-03,1.927153122371e-03,-2.198489931918e-04,1.069693966522e-05,1.519279765875e-05
"                1036",9.368787865826e-04,-1.691969251273e-03,1.855942510086e-03,5.980384164467e-04,-1.793195567356e-03,1.664215250633e-03,-3.388403701359e-04,-1.012263160828e-04,-1.917272594534e-04
"                1037",1.021647837453e-03,-1.708704232377e-03,1.811623279739e-03,8.829853871231e-04,-1.754612963947e-03,1.806436550533e-03,-1.386624503301e-04,-4.590873157016e-05,-5.186729205609e-06
"                1038",1.102390040482e-03,-1.714231440651e-03,1.797867734466e-03,9.627234772696e-04,-1.764468384692e-03,1.821748340758e-03,-1.396665632127e-04,-5.023694404055e-05,2.388060629184e-05
"                1039",1.202102511959e-03,-1.717066266506e-03,1.803282466199e-03,1.136111310184e-03,-1.742584367766e-03,1.884958144718e-03,-6.599120177458e-05,-2.551810126019e-05,8.167567851943e-05
"                1040",1.327182174489e-03,-1.720831831549e-03,1.809963371879e-03,1.340555742728e-03,-1.738821490000e-03,1.806334609517e-03,1.337356823896e-05,-1.798965845073e-05,-3.628762362621e-06
"                1041",1.398457209659e-03,-1.723945273345e-03,1.811168242041e-03,1.301317949265e-03,-1.761042242141e-03,1.838123172823e-03,-9.713926039343e-05,-3.709696879602e-05,2.695493078214e-05
"                1042",1.367754313894e-03,-1.715545768055e-03,1.821778363806e-03,9.472481996210e-04,-1.800905975082e-03,1.713671951972e-03,-4.205061142730e-04,-8.536020702707e-05,-1.081064118336e-04
"                1043",1.378390707320e-03,-1.725220955497e-03,1.837528575042e-03,1.125709620428e-03,-1.790326397126e-03,1.852993801992e-03,-2.526810868920e-04,-6.510544162972e-05,1.546522694998e-05
"                1044",1.348432893758e-03,-1.725566235133e-03,1.860689565403e-03,1.202604503946e-03,-1.849239079108e-03,1.722500334860e-03,-1.458283898120e-04,-1.236728439753e-04,-1.381892305433e-04
"                1045",1.309504509470e-03,-1.729494895887e-03,1.891286104638e-03,1.129282361338e-03,-1.799545010664e-03,1.979228554398e-03,-1.802221481323e-04,-7.005011477774e-05,8.794244976045e-05
"                1046",1.313950346740e-03,-1.734119312129e-03,1.928971530851e-03,1.073109556942e-03,-1.791366693899e-03,2.027821408658e-03,-2.408407897979e-04,-5.724738176955e-05,9.884987780697e-05
"                1047",1.312110361938e-03,-1.735399093472e-03,1.968911647829e-03,1.241270689503e-03,-1.761351053050e-03,1.992949895541e-03,-7.083967243452e-05,-2.595195957764e-05,2.403824771247e-05
"                1048",1.290472158971e-03,-1.729741492636e-03,2.010244895192e-03,1.160166960139e-03,-1.781144385024e-03,2.032487043600e-03,-1.303051988328e-04,-5.140289238862e-05,2.224214840781e-05
"                1049",1.161942024117e-03,-1.717904591725e-03,2.049840883454e-03,9.803529851379e-04,-1.762730072991e-03,2.114967154997e-03,-1.815890389792e-04,-4.482548126609e-05,6.512627154285e-05
"                1050",1.173542760774e-03,-1.712717923954e-03,2.073857764193e-03,1.286114510199e-03,-1.746275283756e-03,2.217744227833e-03,1.125717494252e-04,-3.355735980148e-05,1.438864636399e-04
"                1051",1.197947958689e-03,-1.709018658224e-03,2.101944098992e-03,1.112944589121e-03,-1.769469898146e-03,2.263358765168e-03,-8.500336956784e-05,-6.045123992200e-05,1.614146661756e-04
"                1052",1.221642453744e-03,-1.705730052445e-03,2.142635499738e-03,1.027197466487e-03,-1.793882671941e-03,2.174553839885e-03,-1.944449872569e-04,-8.815261949611e-05,3.191834014640e-05
"                1053",1.212603529217e-03,-1.697559726329e-03,2.203081720837e-03,1.067436289312e-03,-1.763903523767e-03,2.245633991640e-03,-1.451672399050e-04,-6.634379743861e-05,4.255227080322e-05
"                1054",1.205911522185e-03,-1.675987368913e-03,2.272891769046e-03,8.923585449941e-04,-1.786111776781e-03,2.159126683937e-03,-3.135529771909e-04,-1.101244078682e-04,-1.137650851090e-04
"                1055",1.256141965054e-03,-1.675448471443e-03,2.343763780694e-03,1.057438138385e-03,-1.752086409170e-03,2.342506600424e-03,-1.987038266695e-04,-7.663793772682e-05,-1.257180269504e-06
"                1056",1.181801096495e-03,-1.654196445782e-03,2.422217356810e-03,1.055189127673e-03,-1.728106563855e-03,2.573859046781e-03,-1.266119688222e-04,-7.391011807293e-05,1.516416899711e-04
"                1057",1.130753586012e-03,-1.634101965987e-03,2.507413188967e-03,9.518620531706e-04,-1.689300775683e-03,2.577106715304e-03,-1.788915328413e-04,-5.519880969595e-05,6.969352633657e-05
"                1058",1.120062951750e-03,-1.624823999458e-03,2.593734121742e-03,1.023534816431e-03,-1.702355370339e-03,2.666337015507e-03,-9.652813531904e-05,-7.753137088142e-05,7.260289376510e-05
"                1059",1.039424011508e-03,-1.611263648913e-03,2.682438371225e-03,9.926690681779e-04,-1.691396115713e-03,2.837697301940e-03,-4.675494332984e-05,-8.013246679984e-05,1.552589307148e-04
"                1060",9.944384686818e-04,-1.595451847195e-03,2.757652140825e-03,7.720471960115e-04,-1.633401272569e-03,2.861484155352e-03,-2.223912726703e-04,-3.794942537461e-05,1.038320145264e-04
"                1061",9.206908695464e-04,-1.585708501517e-03,2.819351583101e-03,7.092218021691e-04,-1.648896947916e-03,2.800413335701e-03,-2.114690673773e-04,-6.318844639946e-05,-1.893824740004e-05
"                1062",9.217884959781e-04,-1.579299106170e-03,2.869383663389e-03,8.064606064379e-04,-1.598390591931e-03,2.930005643254e-03,-1.153278895402e-04,-1.909148576119e-05,6.062197986526e-05
"                1063",9.063084444991e-04,-1.573027442017e-03,2.916917834953e-03,5.785972503974e-04,-1.595522135270e-03,3.026283733803e-03,-3.277111941018e-04,-2.249469325288e-05,1.093658988498e-04
"                1064",8.730667915501e-04,-1.555376208521e-03,2.960222845596e-03,7.640898415712e-04,-1.626116766262e-03,3.009697019616e-03,-1.089769499789e-04,-7.074055774142e-05,4.947417402016e-05
"                1065",7.815371255743e-04,-1.542173350150e-03,2.993567933784e-03,6.580845325620e-04,-1.590431486017e-03,2.904239983250e-03,-1.234525930123e-04,-4.825813586721e-05,-8.932795053394e-05
"                1066",7.936884718393e-04,-1.538064184090e-03,3.012567735028e-03,6.237532143161e-04,-1.595810319459e-03,3.176152360066e-03,-1.699352575232e-04,-5.774613536890e-05,1.635846250377e-04
"                1067",8.788050911111e-04,-1.543930343491e-03,3.031686321147e-03,8.418043522950e-04,-1.582028010348e-03,3.042377313885e-03,-3.700073881612e-05,-3.809766685634e-05,1.069099273886e-05
"                1068",9.937414802476e-04,-1.549246499030e-03,3.032450736513e-03,8.352168346790e-04,-1.588147694614e-03,3.047442006661e-03,-1.585246455686e-04,-3.890119558352e-05,1.499127014798e-05
"                1069",1.115339551056e-03,-1.549300921341e-03,3.020652583109e-03,7.891822076384e-04,-1.567885039900e-03,3.138492031545e-03,-3.261573434179e-04,-1.858411855928e-05,1.178394484356e-04
"                1070",1.255133309314e-03,-1.552287602616e-03,2.984666556290e-03,1.041613158960e-03,-1.582443417682e-03,3.044399006803e-03,-2.135201503537e-04,-3.015581506649e-05,5.973245051318e-05
"                1071",1.283562561072e-03,-1.552894928623e-03,2.945034665597e-03,1.144250063562e-03,-1.614878297854e-03,2.995782242460e-03,-1.393124975095e-04,-6.198336923042e-05,5.074757686313e-05
"                1072",1.335641875370e-03,-1.566081871147e-03,2.899928836725e-03,1.188184349348e-03,-1.635152978924e-03,3.003858508287e-03,-1.474575260211e-04,-6.907110777621e-05,1.039296715624e-04
"                1073",1.364492897008e-03,-1.575178691182e-03,2.848721685616e-03,1.261759104543e-03,-1.639319296962e-03,2.862902858955e-03,-1.027337924655e-04,-6.414060578020e-05,1.418117333926e-05
"                1074",1.390085573408e-03,-1.582860168703e-03,2.786591672903e-03,1.125711599638e-03,-1.640500369734e-03,2.895575401831e-03,-2.643739737709e-04,-5.764020103086e-05,1.089837289279e-04
"                1075",1.436384701440e-03,-1.587616672601e-03,2.707816345924e-03,1.285627149497e-03,-1.629203400013e-03,2.729154844166e-03,-1.507575519429e-04,-4.158672741199e-05,2.133849824103e-05
"                1076",1.417697169977e-03,-1.580193006785e-03,2.623534415158e-03,1.298245800792e-03,-1.670581602978e-03,2.451392597515e-03,-1.194513691855e-04,-9.038859619302e-05,-1.721418176433e-04
"                1077",1.497596454850e-03,-1.589759480905e-03,2.539626661126e-03,1.310547414992e-03,-1.619316473038e-03,2.500720331342e-03,-1.870490398580e-04,-2.955699213253e-05,-3.890632978388e-05
"                1078",1.528046641547e-03,-1.596053057388e-03,2.468844216479e-03,1.327317341642e-03,-1.644746650119e-03,2.595563872947e-03,-2.007292999052e-04,-4.869359273072e-05,1.267196564680e-04
"                1079",1.529636193127e-03,-1.600684909625e-03,2.421245809638e-03,1.350857542947e-03,-1.627604112509e-03,2.488132950049e-03,-1.787786501797e-04,-2.691920288363e-05,6.688714041131e-05
"                1080",1.516351551151e-03,-1.610292166844e-03,2.382540819976e-03,1.407881072271e-03,-1.643284529719e-03,2.475161517324e-03,-1.084704788804e-04,-3.299236287510e-05,9.262069734776e-05
"                1081",1.498059502089e-03,-1.611847177287e-03,2.358511808529e-03,1.358973502084e-03,-1.667038214749e-03,2.348491919610e-03,-1.390860000044e-04,-5.519103746160e-05,-1.001988891982e-05
"                1082",1.563210789579e-03,-1.622764369132e-03,2.318641070314e-03,1.432051924063e-03,-1.666039127974e-03,2.386999258579e-03,-1.311588655157e-04,-4.327475884223e-05,6.835818826536e-05
"                1083",1.579977070071e-03,-1.622134434718e-03,2.278426793064e-03,1.358273228805e-03,-1.639496569610e-03,2.348604105461e-03,-2.217038412659e-04,-1.736213489202e-05,7.017731239684e-05
"                1084",1.629519440067e-03,-1.609930476715e-03,2.238301278283e-03,1.432415695498e-03,-1.656926771193e-03,2.332218188775e-03,-1.971037445689e-04,-4.699629447877e-05,9.391691049192e-05
"                1085",1.637049174259e-03,-1.580755373022e-03,2.218075306045e-03,1.461525862050e-03,-1.703418717489e-03,2.122198657679e-03,-1.755233122084e-04,-1.226633444664e-04,-9.587664836517e-05
"                1086",1.675875594633e-03,-1.579466230008e-03,2.202336019125e-03,1.535790782193e-03,-1.617078964852e-03,2.197058703160e-03,-1.400848124406e-04,-3.761273484389e-05,-5.277315964809e-06
"                1087",1.700172276225e-03,-1.583636080366e-03,2.196809116847e-03,1.605531676983e-03,-1.642558017721e-03,2.305663290556e-03,-9.464059924213e-05,-5.892193735437e-05,1.088541737087e-04
"                1088",1.713678720048e-03,-1.585769874186e-03,2.196129464973e-03,1.687948018953e-03,-1.668119386530e-03,2.249362543132e-03,-2.573070109501e-05,-8.234951234460e-05,5.323307815893e-05
